latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
10.790861,76.6313,88.0,0,GMT,GMT

time,temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),wind_speed_10m_max (km/h),temperature_2m_mean (°C)
2024-05-13,31.9,24.8,19.30,11.8,28.6
2024-05-14,29.5,24.6,11.80,11.9,27.5
2024-05-15,34.0,25.0,15.10,11.6,28.4
2024-05-16,32.4,24.9,2.50,13.4,27.8
2024-05-17,32.8,24.6,19.90,10.5,27.4
2024-05-18,31.7,24.3,28.00,15.2,26.7
2024-05-19,30.8,24.2,29.70,14.3,26.4
2024-05-20,26.9,24.2,38.10,14.1,24.8
2024-05-21,29.8,24.4,16.40,13.1,26.7
2024-05-22,28.5,24.5,47.70,12.0,25.7
2024-05-23,26.2,24.4,39.40,10.0,25.3
2024-05-24,28.0,23.0,32.50,15.2,25.2
2024-05-25,29.1,23.2,9.20,21.3,25.6
2024-05-26,30.1,23.8,7.60,24.9,26.3
2024-05-27,30.2,23.7,7.30,22.7,26.8
2024-05-28,27.8,23.5,4.00,22.0,25.4
2024-05-29,28.9,24.5,5.90,21.3,26.0
2024-05-30,29.1,24.1,4.30,18.8,25.9
2024-05-31,31.0,24.3,15.10,20.4,27.0
2024-06-01,29.4,24.9,9.80,20.1,26.5
2024-06-02,28.9,24.9,15.70,15.6,26.3
2024-06-03,28.9,24.8,12.50,17.6,26.3
2024-06-04,29.1,24.9,4.60,14.8,26.6
2024-06-05,28.4,24.7,15.30,16.4,26.2
2024-06-06,27.4,24.7,7.00,15.6,25.6
2024-06-07,27.9,23.6,18.30,19.5,25.1
2024-06-08,27.6,23.0,51.20,21.5,24.5
2024-06-09,26.6,23.2,14.90,18.4,24.5
2024-06-10,27.9,23.2,5.10,21.1,25.0
2024-06-11,28.6,22.8,7.80,20.6,25.0
2024-06-12,27.2,22.6,9.50,18.3,24.7
2024-06-13,29.0,24.0,3.70,18.6,25.6
2024-06-14,29.8,23.4,2.70,19.9,26.4
2024-06-15,30.2,22.8,1.50,19.2,26.6
2024-06-16,29.3,24.4,4.20,18.8,26.1
2024-06-17,29.1,23.1,8.60,20.5,25.9
2024-06-18,27.2,23.0,20.90,17.7,24.5
2024-06-19,27.5,22.7,12.80,18.9,24.2
2024-06-20,26.2,22.8,8.20,18.0,24.2
2024-06-21,25.8,23.0,14.10,17.8,24.2
2024-06-22,26.6,22.8,11.90,19.5,24.3
2024-06-23,25.9,22.6,59.50,19.1,23.9
2024-06-24,24.6,22.5,40.50,19.4,23.5
2024-06-25,25.0,22.5,80.40,21.3,23.6
2024-06-26,24.4,22.6,73.60,19.8,23.4
2024-06-27,24.9,22.5,20.70,21.2,23.5
2024-06-28,27.0,22.7,9.50,17.1,24.5
2024-06-29,29.4,23.4,6.60,19.1,25.6
2024-06-30,28.4,23.2,8.20,18.3,25.3
2024-07-01,26.5,23.2,11.00,17.0,24.5
2024-07-02,28.6,23.1,4.80,21.0,25.3
2024-07-03,28.6,23.0,6.40,19.3,25.2
2024-07-04,30.2,23.0,2.80,19.2,25.9
2024-07-05,27.6,23.1,8.20,19.8,24.8
2024-07-06,27.6,23.0,4.70,19.1,24.7
2024-07-07,28.6,22.6,7.00,22.6,25.0
2024-07-08,26.9,22.3,13.30,18.3,23.6
2024-07-09,27.9,22.4,6.20,18.5,24.8
2024-07-10,29.4,23.1,4.80,21.3,25.3
2024-07-11,29.2,23.0,6.30,19.1,25.9
2024-07-12,27.0,23.0,12.80,18.9,24.3
2024-07-13,27.0,22.0,30.50,22.9,23.8
2024-07-14,26.5,22.2,12.80,20.2,23.6
2024-07-15,25.2,21.9,57.60,22.7,23.3
2024-07-16,25.6,21.8,61.00,27.2,23.1
2024-07-17,25.7,22.1,26.80,23.4,23.3
2024-07-18,24.4,21.7,46.90,22.0,23.0
2024-07-19,24.8,22.0,9.60,21.8,23.2
2024-07-20,27.5,22.3,11.10,22.9,24.3
2024-07-21,27.6,22.7,7.00,26.9,24.8
2024-07-22,26.5,23.0,3.80,22.3,24.4
2024-07-23,27.9,22.5,9.80,19.8,24.5
2024-07-24,28.0,22.5,14.00,24.8,24.7
2024-07-25,25.4,22.3,21.80,23.2,23.6
2024-07-26,26.6,22.4,16.60,23.1,23.8
2024-07-27,29.2,22.4,3.30,26.5,25.6
2024-07-28,28.1,22.6,11.00,26.7,24.7
2024-07-29,26.2,22.5,42.40,21.3,23.8
2024-07-30,24.5,22.5,40.90,22.2,23.3
2024-07-31,27.4,22.4,16.30,18.1,23.8
2024-08-01,26.2,22.5,8.90,18.3,24.0
2024-08-02,27.9,22.4,4.80,22.6,24.8
2024-08-03,28.2,22.8,14.30,22.0,25.1
2024-08-04,30.1,22.5,3.10,21.0,25.4
2024-08-05,29.3,22.5,14.00,16.2,24.9
2024-08-06,28.2,22.5,7.90,16.6,25.0
2024-08-07,29.0,22.7,8.00,20.9,25.0
2024-08-08,27.8,22.8,6.30,20.1,24.4
2024-08-09,29.8,22.8,7.70,19.9,25.4
2024-08-10,28.4,23.2,6.40,17.8,25.4
2024-08-11,30.4,23.6,6.70,13.2,25.8
2024-08-12,30.5,23.1,27.20,14.7,25.7
2024-08-13,31.3,23.0,14.70,14.0,26.3
2024-08-14,29.1,23.4,10.20,12.2,25.6
2024-08-15,30.9,23.2,1.20,15.2,26.4
2024-08-16,30.9,23.8,31.10,15.5,25.9
2024-08-17,29.3,23.9,1.80,16.8,25.8
2024-08-18,30.5,23.6,1.20,15.0,26.4
2024-08-19,30.4,23.8,16.50,14.8,25.7
2024-08-20,29.5,23.4,15.60,12.7,25.5
2024-08-21,28.3,23.0,9.20,21.9,25.0
2024-08-22,28.2,23.1,2.70,16.7,25.3
2024-08-23,28.9,23.5,3.20,16.9,25.8
2024-08-24,26.9,23.0,17.00,22.6,24.5
2024-08-25,26.6,22.2,10.70,18.3,24.0
2024-08-26,27.2,22.2,9.60,19.1,24.2
2024-08-27,27.0,22.1,6.60,18.8,23.9
2024-08-28,27.1,22.4,7.60,18.4,24.2
2024-08-29,27.1,22.4,16.50,21.6,23.8
2024-08-30,27.1,22.5,11.00,18.1,23.6
2024-08-31,26.9,22.5,3.10,20.7,24.3
2024-09-01,26.6,22.5,9.00,22.0,24.1
2024-09-02,28.8,22.1,13.30,20.2,24.4
2024-09-03,26.8,22.2,8.40,21.4,24.4
2024-09-04,27.2,23.0,5.30,21.3,24.8
2024-09-05,29.0,23.0,4.80,23.4,25.5
2024-09-06,28.8,23.0,4.30,23.8,25.3
2024-09-07,28.8,23.2,5.80,21.2,25.4
2024-09-08,26.9,22.8,8.30,22.7,24.2
2024-09-09,26.2,22.2,19.50,21.6,23.7
2024-09-10,25.6,22.2,9.80,20.9,23.7
2024-09-11,25.8,22.5,12.30,19.1,23.6
2024-09-12,28.5,22.8,7.10,20.2,25.2
2024-09-13,29.6,23.2,5.80,21.6,25.9
2024-09-14,28.6,23.1,8.20,20.2,25.1
2024-09-15,29.6,23.0,9.70,21.0,25.3
2024-09-16,30.2,22.9,2.10,22.4,25.9
2024-09-17,30.0,22.9,2.30,24.9,25.8
2024-09-18,30.1,22.5,0.40,19.5,25.7
2024-09-19,29.5,22.1,0.80,19.8,25.3
2024-09-20,29.6,22.0,2.40,18.0,25.3
2024-09-21,29.4,22.6,2.20,21.4,25.3
2024-09-22,29.5,22.5,4.30,18.9,25.3
2024-09-23,28.5,22.6,15.50,20.3,24.6
2024-09-24,29.5,22.8,2.10,24.1,25.1
2024-09-25,29.5,23.0,2.20,21.4,25.6
2024-09-26,28.8,23.0,3.70,20.1,25.5
2024-09-27,29.5,23.1,2.90,19.2,25.7
2024-09-28,30.2,23.2,2.60,12.8,26.3
2024-09-29,32.7,22.8,19.40,14.1,26.8
2024-09-30,33.0,22.7,1.20,18.9,27.4
2024-10-01,33.5,23.2,0.10,16.9,27.2
2024-10-02,31.0,24.0,4.60,19.4,26.3
2024-10-03,29.5,24.6,10.10,16.9,26.3
2024-10-04,30.0,23.3,13.90,16.7,25.7
2024-10-05,29.2,23.1,17.40,12.5,25.3
2024-10-06,27.6,23.1,14.60,12.0,24.7
2024-10-07,30.1,23.1,23.30,12.8,25.1
2024-10-08,29.6,23.2,1.40,9.8,25.9
2024-10-09,28.2,23.0,10.10,11.0,25.0
2024-10-10,27.8,21.8,9.60,16.6,24.2
2024-10-11,28.5,21.9,17.10,11.6,24.8
2024-10-12,27.8,22.6,6.40,12.6,24.6
2024-10-13,27.6,22.9,23.70,11.2,24.3
2024-10-14,26.0,22.8,14.00,10.5,24.2
2024-10-15,26.7,22.6,12.20,14.6,23.9
2024-10-16,27.6,22.6,11.90,15.6,24.1
2024-10-17,28.2,23.0,7.60,18.9,24.8
2024-10-18,29.0,23.1,4.50,15.7,25.6
2024-10-19,28.7,23.2,10.10,10.8,25.1
2024-10-20,29.4,23.1,13.70,9.2,25.4
2024-10-21,28.0,22.5,11.10,12.3,25.1
2024-10-22,29.6,22.6,12.70,8.4,25.5
2024-10-23,30.1,22.5,13.80,9.8,25.2
2024-10-24,28.2,22.9,23.00,14.1,24.8
2024-10-25,29.5,22.5,18.10,21.5,24.9
2024-10-26,29.0,21.2,25.50,16.3,24.3
2024-10-27,29.7,22.0,1.00,14.6,25.5
2024-10-28,28.5,22.1,0.70,13.9,25.2
2024-10-29,29.8,21.9,1.70,15.6,25.7
2024-10-30,30.0,22.9,2.10,11.8,25.9
2024-10-31,31.1,22.9,11.70,11.1,26.3
2024-11-01,28.3,22.8,4.60,12.8,24.9
2024-11-02,30.1,22.2,33.60,13.0,24.8
2024-11-03,31.2,22.1,10.10,16.9,25.2
2024-11-04,30.5,21.8,7.00,15.4,25.1
2024-11-05,31.0,21.9,0.00,13.5,25.4
2024-11-06,29.8,21.5,1.30,8.6,25.7
2024-11-07,31.0,22.2,1.10,8.2,26.3
2024-11-08,31.9,22.9,1.70,14.2,26.3
2024-11-09,31.6,21.8,0.00,17.0,26.0
2024-11-10,31.2,21.7,0.00,17.2,25.8
2024-11-11,31.9,21.9,0.00,11.9,26.3
2024-11-12,30.4,22.2,2.50,10.8,26.4
2024-11-13,33.3,23.6,0.70,15.2,27.9
2024-11-14,33.3,23.7,12.60,14.9,27.2
2024-11-15,31.9,23.3,3.20,15.4,26.8
2024-11-16,31.6,23.4,1.90,21.4,26.3
2024-11-17,32.8,23.7,0.70,19.7,27.7
2024-11-18,32.1,24.0,0.00,24.7,27.7
2024-11-19,33.2,24.5,0.00,20.2,28.4
2024-11-20,30.5,24.5,0.00,21.1,26.8
2024-11-21,33.2,24.1,1.50,19.2,27.7
2024-11-22,33.1,23.6,0.00,18.0,28.0
2024-11-23,33.7,23.3,0.00,15.2,28.4
2024-11-24,33.5,24.4,0.00,16.3,28.8
2024-11-25,34.0,24.8,0.00,14.1,28.6
2024-11-26,31.6,22.5,11.20,16.0,26.0
2024-11-27,29.5,22.6,0.00,20.0,25.5
2024-11-28,32.2,22.8,0.00,16.8,27.1
2024-11-29,31.9,23.0,0.00,11.8,27.0
2024-11-30,31.2,23.2,1.30,18.9,26.6
2024-12-01,31.5,22.6,9.20,19.2,25.7
2024-12-02,26.1,22.5,24.50,18.4,23.5
2024-12-03,29.0,23.0,2.40,13.2,25.4
2024-12-04,31.8,22.6,0.10,17.2,26.6
2024-12-05,31.8,22.3,1.70,14.5,25.9
2024-12-06,32.7,22.2,1.10,16.0,27.1
2024-12-07,32.7,22.7,2.10,10.1,26.9
2024-12-08,32.9,22.5,0.00,14.6,27.0
2024-12-09,33.0,22.5,1.50,12.0,27.4
2024-12-10,31.8,23.0,1.10,11.1,27.0
2024-12-11,32.8,24.2,0.00,19.3,27.8
2024-12-12,26.3,23.0,15.80,16.2,24.3
2024-12-13,27.8,23.4,4.30,15.1,25.1
2024-12-14,28.9,22.6,0.10,24.2,25.5
2024-12-15,30.1,22.2,0.00,20.6,25.2
2024-12-16,30.5,21.2,0.00,21.3,25.3
2024-12-17,31.9,20.8,0.00,13.8,25.9
2024-12-18,31.6,21.5,0.00,10.5,26.0
2024-12-19,32.3,22.3,0.20,13.8,26.8
2024-12-20,32.3,22.4,4.10,14.0,26.3
2024-12-21,31.9,22.1,0.00,15.6,26.7
2024-12-22,32.3,21.2,0.00,14.0,26.2
2024-12-23,31.9,20.8,0.00,10.2,26.1
2024-12-24,32.7,22.0,0.00,16.6,26.4
2024-12-25,32.5,21.6,0.00,15.1,26.6
2024-12-26,33.0,22.9,13.40,11.1,27.1
2024-12-27,33.2,23.1,0.30,20.0,27.6
2024-12-28,32.5,23.5,0.30,21.6,27.5
2024-12-29,32.8,23.8,0.10,19.1,27.7
2024-12-30,32.8,23.8,0.10,21.8,27.5
2024-12-31,33.2,23.2,0.00,26.4,28.1
2025-01-01,32.7,22.8,0.00,25.5,27.1
2025-01-02,31.9,22.3,0.00,27.2,26.3
2025-01-03,31.7,21.8,0.00,25.6,26.0
2025-01-04,31.5,21.5,0.00,22.7,25.8
2025-01-05,31.7,21.4,0.00,22.5,26.2
2025-01-06,31.4,20.2,0.00,18.5,25.6
2025-01-07,32.8,20.1,0.00,19.1,26.7
2025-01-08,32.5,22.2,0.00,16.9,27.0
2025-01-09,31.4,21.9,0.00,23.1,26.0
2025-01-10,33.2,22.2,0.00,20.8,27.1
2025-01-11,33.0,23.3,0.00,19.5,27.8
2025-01-12,34.0,23.5,0.00,20.9,27.8
2025-01-13,32.9,24.0,0.60,19.4,27.9
2025-01-14,33.0,24.0,0.70,21.3,27.5
2025-01-15,31.9,23.5,0.10,27.2,27.2
2025-01-16,32.1,23.0,0.00,24.5,27.1
2025-01-17,31.9,22.3,0.00,25.4,26.7
2025-01-18,32.2,21.9,0.50,23.1,26.9
2025-01-19,28.9,23.5,1.70,18.9,25.2
2025-01-20,33.7,23.0,0.00,20.0,27.9
2025-01-21,33.2,22.7,0.00,18.7,27.1
2025-01-22,33.8,22.4,0.00,19.5,28.0
2025-01-23,33.2,23.5,0.00,20.7,27.7
2025-01-24,32.8,22.5,0.00,21.2,27.0
2025-01-25,33.5,22.5,0.00,23.0,27.7
2025-01-26,34.2,22.6,0.00,25.2,27.7
2025-01-27,33.2,21.3,0.00,22.2,26.9
2025-01-28,33.2,22.0,0.00,20.5,27.2
2025-01-29,34.0,22.5,0.00,22.0,27.8
2025-01-30,35.1,23.5,0.00,20.1,28.9
2025-01-31,35.0,22.9,1.80,17.7,28.6
2025-02-01,35.6,22.9,0.00,16.4,29.0
2025-02-02,35.7,23.5,0.00,17.9,28.9
2025-02-03,35.8,22.1,0.00,17.5,28.3
2025-02-04,35.8,21.9,0.00,21.8,28.3
2025-02-05,34.8,21.8,0.00,21.1,28.5
2025-02-06,35.0,22.0,0.00,23.5,27.8
2025-02-07,35.0,21.7,0.00,21.4,28.3
2025-02-08,34.4,23.1,0.00,24.9,28.5
2025-02-09,34.7,23.1,0.00,23.0,28.6
2025-02-10,34.1,23.5,0.00,19.2,28.4
2025-02-11,34.7,22.9,0.00,18.9,28.0
2025-02-12,35.6,22.0,0.00,19.9,28.4
2025-02-13,36.0,21.8,0.00,21.0,28.6
2025-02-14,37.5,21.3,0.30,16.0,28.8
2025-02-15,36.6,22.1,0.00,22.4,28.9
2025-02-16,35.8,22.5,0.00,20.3,29.0
2025-02-17,35.5,23.1,0.00,22.3,28.6
2025-02-18,35.7,22.1,0.00,20.7,28.5
2025-02-19,37.2,22.0,0.00,19.1,29.3
2025-02-20,36.7,23.7,0.00,20.2,29.5
2025-02-21,36.5,23.8,0.00,20.4,29.6
2025-02-22,36.0,23.9,0.00,19.6,29.3
2025-02-23,36.8,24.0,0.00,22.9,30.3
2025-02-24,36.7,24.5,0.00,23.4,30.1
2025-02-25,36.2,23.9,0.00,23.3,29.8
2025-02-26,37.5,24.6,0.00,25.0,30.6
2025-02-27,36.5,24.3,0.00,20.4,30.2
2025-02-28,37.0,24.2,0.20,27.1,29.9
2025-03-01,35.7,24.9,0.70,24.0,29.8
2025-03-02,35.9,23.0,7.20,20.6,28.9
2025-03-03,37.3,22.9,0.00,17.1,30.0
2025-03-04,38.2,25.0,0.00,21.1,30.7
2025-03-05,39.5,24.5,0.00,22.4,30.7
2025-03-06,37.8,24.2,0.00,16.8,30.3
2025-03-07,38.5,25.0,2.50,19.3,29.7
2025-03-08,35.5,24.8,0.60,17.1,29.8
2025-03-09,38.5,24.6,0.00,19.9,30.8
2025-03-10,36.1,24.0,0.00,23.2,30.0
2025-03-11,35.0,25.1,1.70,27.5,28.3
2025-03-12,34.8,23.6,8.60,20.8,27.4
2025-03-13,37.1,23.5,0.60,16.9,29.6
2025-03-14,39.0,24.8,0.00,15.1,30.6
2025-03-15,39.0,25.7,0.00,18.2,31.0
2025-03-16,38.4,23.6,1.20,23.3,28.8
2025-03-17,35.0,23.7,4.10,13.8,28.2
2025-03-18,36.9,24.6,5.00,16.9,29.3
2025-03-19,38.5,24.5,0.90,17.1,29.9
2025-03-20,38.3,24.8,0.00,18.7,30.8
2025-03-21,38.1,24.6,1.00,14.6,29.9
2025-03-22,33.9,24.2,13.50,19.6,27.4
2025-03-23,35.6,24.1,7.00,14.6,28.5
2025-03-24,36.4,24.6,1.20,19.4,29.2
2025-03-25,37.2,24.9,0.00,18.0,29.8
2025-03-26,37.0,25.0,1.40,16.0,29.1
2025-03-27,36.5,24.8,0.60,15.8,29.4
2025-03-28,37.9,24.4,0.50,15.8,30.2
2025-03-29,39.2,24.2,0.00,15.8,30.7
2025-03-30,39.8,25.6,0.00,17.0,31.1
2025-03-31,39.8,25.0,0.00,19.4,31.0
2025-04-01,36.2,25.5,0.70,17.6,29.9
2025-04-02,35.9,24.5,6.40,15.4,28.1
2025-04-03,34.2,23.8,8.40,13.6,27.4
2025-04-04,33.4,23.0,41.70,16.1,26.9
2025-04-05,32.0,23.2,6.00,11.0,26.8
2025-04-06,31.5,23.7,11.60,14.3,27.2
2025-04-07,34.8,24.0,0.70,14.2,28.9
2025-04-08,35.5,24.4,0.50,18.9,29.0
2025-04-09,37.0,24.1,0.30,15.8,28.8
2025-04-10,33.3,24.5,1.30,21.3,27.8
2025-04-11,34.0,24.0,1.10,16.8,27.9
2025-04-12,32.7,23.6,6.40,16.2,27.3
2025-04-13,33.0,24.2,0.00,17.1,28.2
2025-04-14,36.2,24.5,0.80,16.3,28.5
2025-04-15,36.3,25.1,0.20,16.3,29.8
2025-04-16,35.5,25.6,0.50,16.9,29.5
2025-04-17,34.5,25.4,1.70,16.8,29.0
2025-04-18,35.5,24.6,0.80,20.7,28.7
2025-04-19,35.2,24.7,2.40,19.1,28.8
2025-04-20,35.9,25.6,2.00,19.2,29.4
2025-04-21,36.0,25.6,0.30,16.6,29.5
2025-04-22,38.5,25.2,1.20,15.7,29.6
2025-04-23,35.4,24.8,2.30,17.7,28.8
2025-04-24,35.7,24.8,0.40,19.4,29.2
2025-04-25,35.6,25.5,2.40,18.1,28.9
2025-04-26,37.8,25.2,1.50,19.6,29.6
2025-04-27,35.8,25.0,1.70,23.6,28.9
2025-04-28,34.5,24.7,12.20,18.0,28.4
2025-04-29,35.9,25.1,1.10,17.5,29.2
2025-04-30,35.1,25.7,0.80,19.4,29.2
2025-05-01,34.0,25.6,0.00,17.1,29.0
2025-05-02,35.4,24.5,16.30,18.1,28.5
2025-05-03,33.7,24.1,1.10,17.5,28.0
2025-05-04,36.3,24.3,0.30,17.0,29.8
2025-05-05,35.1,25.5,2.20,16.6,28.9
2025-05-06,35.3,25.4,3.40,17.2,28.8
2025-05-07,36.2,25.1,1.40,18.8,29.4
2025-05-08,35.5,24.2,0.30,20.9,29.3
2025-05-09,36.7,23.9,0.00,19.5,29.8
2025-05-10,35.6,24.5,0.10,21.1,29.5
2025-05-11,36.0,24.6,1.30,21.8,29.3
2025-05-12,34.8,24.8,4.00,20.4,28.7
2025-05-13,33.5,24.4,6.20,18.4,27.7
2025-05-14,34.0,24.6,0.80,19.1,28.0
2025-05-15,33.6,25.2,4.70,18.2,28.1
2025-05-16,32.2,25.0,3.10,20.3,27.8
2025-05-17,31.2,23.5,4.10,17.5,26.5
2025-05-18,31.5,23.4,4.20,20.0,26.1
2025-05-19,31.1,23.8,13.10,17.6,25.8
2025-05-20,29.5,23.5,4.40,22.1,25.4
2025-05-21,29.8,23.7,2.90,22.8,26.4
2025-05-22,30.3,23.9,6.10,19.1,26.4
2025-05-23,27.1,23.0,37.00,20.5,24.4
2025-05-24,25.1,22.4,80.40,21.2,23.5
2025-05-25,25.6,22.1,94.10,24.6,23.3
2025-05-26,26.0,22.2,98.60,29.5,23.2
2025-05-27,24.8,22.2,61.20,23.1,23.1
2025-05-28,25.8,22.0,62.10,29.4,23.5
2025-05-29,24.8,22.4,84.30,25.0,23.5
2025-05-30,25.2,22.5,78.30,19.5,23.5
2025-05-31,28.5,22.9,5.40,24.1,25.2
2025-06-01,30.7,23.3,2.70,23.6,26.2
2025-06-02,29.9,22.5,16.00,21.5,25.3
2025-06-03,29.0,22.9,7.60,19.5,25.0
2025-06-04,28.6,22.6,5.50,20.9,25.2
2025-06-05,31.5,23.4,0.50,18.8,26.8
2025-06-06,31.5,23.1,0.10,18.7,27.1
2025-06-07,30.2,23.5,1.10,20.7,26.6
2025-06-08,30.4,22.6,3.50,18.9,26.1
2025-06-09,29.8,22.5,7.50,22.9,25.8
2025-06-10,29.6,22.4,15.30,24.0,25.2
2025-06-11,28.1,22.2,11.90,21.6,24.0
2025-06-12,26.7,22.1,21.10,21.5,24.1
2025-06-13,26.1,22.8,32.70,22.7,24.1
2025-06-14,25.7,22.5,36.20,23.3,23.4
2025-06-15,24.1,22.0,64.70,24.6,23.0
2025-06-16,23.8,22.0,40.60,21.2,22.7
2025-06-17,25.5,22.2,15.50,19.8,23.3
2025-06-18,28.0,22.2,9.90,21.1,24.3
2025-06-19,28.0,22.1,7.60,21.6,24.5
2025-06-20,29.3,22.2,4.60,23.8,25.0
2025-06-21,28.7,22.6,5.70,20.9,24.8
2025-06-22,28.4,21.6,14.00,20.7,23.7
2025-06-23,25.9,21.8,9.10,20.8,23.6
2025-06-24,26.1,21.8,13.40,22.0,23.4
2025-06-25,26.8,22.0,16.30,21.0,23.6
2025-06-26,27.0,22.0,26.10,22.7,23.6
2025-06-27,27.4,22.0,4.30,20.5,24.0
2025-06-28,27.1,22.1,15.90,18.8,23.9
2025-06-29,28.5,22.0,0.10,22.1,25.3
2025-06-30,28.8,22.4,3.40,24.6,24.8
2025-07-01,26.6,22.0,6.20,19.4,24.1
2025-07-02,27.6,22.0,20.20,22.1,23.9
2025-07-03,27.4,21.9,2.80,23.7,24.5
2025-07-04,28.8,22.4,4.10,23.1,24.9
2025-07-05,27.4,22.2,7.60,21.4,24.1
2025-07-06,27.4,22.0,9.90,25.8,24.0
2025-07-07,27.8,22.0,8.20,22.0,24.0
2025-07-08,28.3,22.2,8.20,24.7,24.8
2025-07-09,28.6,22.3,5.50,23.8,25.2
2025-07-10,29.2,22.9,3.90,25.6,25.6
2025-07-11,28.1,22.2,9.20,20.5,24.4
2025-07-12,29.0,22.1,3.50,27.0,25.2
2025-07-13,28.4,22.5,9.90,24.4,24.6
2025-07-14,26.5,22.1,11.80,24.0,23.7
2025-07-15,27.2,22.1,5.40,28.3,24.3
2025-07-16,25.1,22.0,45.60,21.5,23.4
2025-07-17,27.4,21.9,11.20,24.7,24.0
2025-07-18,24.2,22.1,9.60,22.1,23.3
2025-07-19,25.5,21.9,23.10,24.0,23.0
2025-07-20,26.2,21.8,22.90,22.9,23.4
2025-07-21,24.1,22.1,26.00,20.0,22.9
2025-07-22,25.5,21.9,27.20,19.4,23.1
2025-07-23,24.0,21.8,28.80,21.4,22.7
2025-07-24,25.7,21.9,24.50,25.6,23.1
2025-07-25,27.0,21.5,15.20,25.6,23.2
2025-07-26,24.8,21.6,31.00,24.6,22.9
2025-07-27,25.3,21.8,16.70,24.7,23.3
2025-07-28,28.8,22.0,0.60,31.7,25.5
2025-07-29,29.5,22.5,0.20,31.4,25.8
2025-07-30,29.4,22.4,1.70,27.6,25.7
2025-07-31,28.6,22.5,5.30,24.1,25.1
2025-08-01,29.1,22.9,6.50,21.5,25.4
2025-08-02,27.5,22.8,8.50,18.1,24.4
2025-08-03,29.0,22.1,21.40,15.5,23.8
2025-08-04,29.4,22.4,5.30,14.9,24.8
2025-08-05,27.5,22.1,5.50,15.4,24.1
2025-08-06,30.0,22.2,1.60,20.7,25.4
2025-08-07,28.5,22.9,4.50,18.0,25.1
2025-08-08,29.0,23.0,10.30,16.2,24.9
2025-08-09,28.3,23.0,6.00,15.7,24.7
2025-08-10,27.8,22.3,6.10,16.9,24.2
2025-08-11,28.4,22.1,4.70,18.3,24.3
2025-08-12,27.0,21.6,8.40,22.0,23.6
2025-08-13,24.6,21.5,13.30,19.1,22.7
2025-08-14,26.1,21.5,13.30,20.0,23.2
2025-08-15,27.4,21.5,48.70,24.5,23.2
2025-08-16,26.3,21.6,23.00,24.4,23.3
2025-08-17,25.1,21.3,22.30,22.1,22.9
2025-08-18,26.9,21.5,9.60,25.5,23.1
2025-08-19,26.6,21.6,6.30,23.9,23.9
2025-08-20,28.5,21.6,4.60,23.5,24.6
2025-08-21,30.0,21.6,1.20,20.0,25.7
2025-08-22,29.6,23.2,3.80,17.7,25.6
2025-08-23,29.0,23.0,1.30,19.7,25.4
2025-08-24,30.5,22.6,0.80,21.1,25.9
2025-08-25,30.6,22.4,0.70,18.9,26.1
2025-08-26,28.6,21.8,10.00,23.3,24.6
2025-08-27,26.1,21.6,27.60,22.7,23.2
2025-08-28,24.4,21.2,66.90,23.8,22.8
2025-08-29,27.4,21.7,11.60,22.9,23.5
2025-08-30,27.2,22.0,12.00,20.9,23.7
2025-08-31,27.5,21.9,7.80,22.1,24.3
2025-09-01,28.0,22.0,3.90,26.1,25.0
2025-09-02,28.3,22.2,5.40,27.4,25.0
2025-09-03,27.6,21.9,18.20,23.2,24.1
2025-09-04,25.2,21.8,22.30,18.1,23.4
2025-09-05,28.0,22.5,7.70,18.8,24.5
2025-09-06,29.5,22.5,5.20,19.2,25.4
2025-09-07,29.0,22.5,4.40,21.5,25.4
2025-09-08,29.9,22.4,1.40,20.2,25.8
2025-09-09,31.0,23.0,0.60,17.6,26.3
2025-09-10,30.1,23.5,12.70,13.7,25.6
2025-09-11,30.4,23.4,3.60,18.0,26.2
2025-09-12,30.9,23.1,0.60,18.0,26.2
2025-09-13,30.4,22.4,1.20,19.8,25.7
2025-09-14,29.4,22.1,3.30,20.0,25.5
2025-09-15,29.0,22.6,5.70,19.6,25.2
2025-09-16,28.8,22.6,10.40,22.0,24.8
2025-09-17,27.4,22.6,11.60,17.1,24.3
2025-09-18,28.4,22.5,7.50,20.4,24.6
2025-09-19,28.8,22.9,4.50,19.7,24.8
2025-09-20,29.4,23.0,5.90,18.7,25.3
2025-09-21,28.4,22.8,6.80,20.0,24.8
2025-09-22,28.5,22.6,5.60,22.7,24.9
2025-09-23,27.1,21.9,6.30,21.2,24.4
2025-09-24,28.7,21.9,9.90,22.9,24.5
2025-09-25,27.2,22.1,12.70,19.3,23.8
2025-09-26,27.8,21.8,14.50,22.3,23.6
2025-09-27,27.0,21.8,9.40,21.4,23.5
2025-09-28,26.1,22.0,14.80,22.4,23.4
2025-09-29,27.9,22.2,6.00,24.4,24.4
2025-09-30,28.2,22.5,1.80,20.9,25.1
2025-10-01,28.9,22.6,3.30,20.5,25.3
2025-10-02,28.5,23.2,2.50,20.8,25.4
2025-10-03,31.0,22.9,1.40,16.8,26.3
2025-10-04,29.7,22.9,3.00,16.0,25.7
2025-10-05,30.0,23.5,3.60,17.6,25.6
2025-10-06,31.2,22.7,0.00,15.0,26.2
2025-10-07,30.5,22.3,0.10,15.7,25.9
